attribute_id,entity_type,entity_id,entity_label,attribute_name,attribute_value,value_length,semantic_type,attribute_context,null_class,original_value,missing_reason,source_file_id,source_file,source_sheet,source_row,source_column,transformation_rule,merge_action,rule_source,source_url,review_flag
ATT-0004804,STANDARD,STD-00982,IS 2347,conformity_assessment,Product conformity + manufacturing/process/testing capability.,62,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,conformity_assessment,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004805,STANDARD,STD-00982,IS 2347,licence_or_coc_grant,BIS ISI Mark licence for Domestic Pressure Cooker.,50,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,licence_or_CoC_grant,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004806,STANDARD,STD-00982,IS 2347,surveillance,BIS factory/market surveillance and sample testing.,51,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,surveillance,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004807,STANDARD,STD-00982,IS 2347,renewal,Online Scheme-I renewal.,24,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,renewal,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004808,STANDARD,STD-00982,IS 2347,scope_extension,Additional cooker types/models/varieties through scope-change procedure.,72,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,scope_extension,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004809,STANDARD,STD-00982,IS 2347,retesting,According to BIS retesting guidelines where permitted.,54,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,retesting,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004810,STANDARD,STD-00982,IS 2347,fees,General Scheme-I fee structure.,31,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,fees,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004811,STANDARD,STD-00982,IS 2347,forms,"Manakonline, Scheme-I and pressure-cooker-specific PM/SIT documentation.",72,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,forms,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004812,STANDARD,STD-00982,IS 2347,timelines,Scheme-I average timelines subject to inspection/testing.,57,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,timelines,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004813,STANDARD,STD-00194,IS 12330,is_semantic_key,STD-12330,9,IS_REFERENCE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,IS_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004814,STANDARD,STD-00194,IS 12330,eligibility,Cement manufacturer producing Sulphate Resisting Portland Cement conforming to applicable BIS standard.,103,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,eligibility,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004815,STANDARD,STD-00194,IS 12330,application_procedure,Manakonline application → cement-factory assessment → sample testing → conformity decision → ISI licence.,105,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,application_procedure,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004816,STANDARD,STD-00194,IS 12330,required_documents,Application; cement product/grade details; plant/factory information; process flow; raw-material details; QC/testing arrangements; SIT and PM records.,150,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,required_documents,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004817,STANDARD,STD-00194,IS 12330,factory_requirements,"Cement manufacturing, grinding/blending and QC infrastructure.",62,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,factory_requirements,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004818,STANDARD,STD-00194,IS 12330,infrastructure_requirements,"Cement chemical/physical testing laboratory, weighing, fineness, setting-time and strength equipment.",101,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,infrastructure_requirements,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004819,STANDARD,STD-00194,IS 12330,process_controls,"Raw-material control, clinker/cement composition, grinding, storage, packing and traceability.",94,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,process_controls,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004820,STANDARD,STD-00194,IS 12330,quality_control,Chemical/physical routine tests under SIT.,42,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,quality_control,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004821,STANDARD,STD-00194,IS 12330,testing,"Insoluble residue, LOI, fineness, setting time and applicable strength/other IS requirements.",93,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,testing,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004822,STANDARD,STD-00194,IS 12330,inspection,BIS cement-factory inspection and surveillance.,47,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,inspection,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004823,STANDARD,STD-00194,IS 12330,laboratory_testing,Cement laboratory/in-house or BIS-recognized laboratory as prescribed.,70,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,laboratory_testing,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004824,STANDARD,STD-00194,IS 12330,conformity_assessment,Factory + process + QC/testing + cement conformity.,51,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,conformity_assessment,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004825,STANDARD,STD-00194,IS 12330,licence_or_coc_grant,ISI Mark licence.,17,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,licence_or_CoC_grant,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004826,STANDARD,STD-00194,IS 12330,surveillance,Factory and market surveillance/sample testing.,47,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,surveillance,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004827,STANDARD,STD-00194,IS 12330,renewal,Online Scheme-I renewal.,24,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,renewal,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004828,STANDARD,STD-00194,IS 12330,scope_extension,Additional cement grade/variety where permitted.,48,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,scope_extension,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004829,STANDARD,STD-00194,IS 12330,retesting,BIS retesting procedure.,24,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,retesting,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004830,STANDARD,STD-00194,IS 12330,fees,Scheme-I general fees + marking fee.,36,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,fees,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004831,STANDARD,STD-00194,IS 12330,forms,Manakonline and cement-specific documents.,42,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,forms,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004832,STANDARD,STD-00194,IS 12330,timelines,"Scheme-I process timelines, case dependent.",43,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,9,timelines,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004833,STANDARD,STD-00214,IS 12600,is_semantic_key,STD-12600,9,IS_REFERENCE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,IS_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004834,STANDARD,STD-00214,IS 12600,eligibility,Cement manufacturer,19,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,eligibility,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004835,STANDARD,STD-00214,IS 12600,application_procedure,Manakonline application → cement-factory assessment → sample testing → conformity decision → ISI licence.,105,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,application_procedure,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004836,STANDARD,STD-00214,IS 12600,required_documents,Application; plant/factory information; process flow; raw-material details; QC/testing arrangements; SIT and PM records.,120,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,required_documents,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004837,STANDARD,STD-00214,IS 12600,factory_requirements,"Cement manufacturing, grinding/blending and QC infrastructure.",62,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,factory_requirements,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004838,STANDARD,STD-00214,IS 12600,infrastructure_requirements,"Cement chemical/physical testing laboratory, weighing, fineness, setting-time and strength equipment.",101,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,infrastructure_requirements,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004839,STANDARD,STD-00214,IS 12600,process_controls,"Raw-material control, clinker/cement composition, grinding, storage, packing and traceability.",94,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,process_controls,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004840,STANDARD,STD-00214,IS 12600,quality_control,Chemical/physical routine tests under SIT.,42,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,quality_control,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004841,STANDARD,STD-00214,IS 12600,testing,"Chemical, physical and performance requirements per IS; see Annex/SIT.",70,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,testing,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004842,STANDARD,STD-00214,IS 12600,inspection,BIS cement-factory inspection and surveillance.,47,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,inspection,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004843,STANDARD,STD-00214,IS 12600,laboratory_testing,Cement laboratory/in-house or BIS-recognized laboratory as prescribed.,70,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,laboratory_testing,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004844,STANDARD,STD-00214,IS 12600,conformity_assessment,Factory + process + QC/testing + cement conformity.,51,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,conformity_assessment,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004845,STANDARD,STD-00214,IS 12600,licence_or_coc_grant,ISI Mark licence.,17,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,licence_or_CoC_grant,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004846,STANDARD,STD-00214,IS 12600,surveillance,Factory and market surveillance/sample testing.,47,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,surveillance,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004847,STANDARD,STD-00214,IS 12600,renewal,Online Scheme-I renewal.,24,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,renewal,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004848,STANDARD,STD-00214,IS 12600,scope_extension,Additional cement grade/variety where permitted.,48,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,scope_extension,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004849,STANDARD,STD-00214,IS 12600,retesting,BIS retesting procedure.,24,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,retesting,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004850,STANDARD,STD-00214,IS 12600,fees,Scheme-I general fees + marking fee.,36,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,fees,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004851,STANDARD,STD-00214,IS 12600,forms,Manakonline and cement-specific documents.,42,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,forms,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004852,STANDARD,STD-00214,IS 12600,timelines,"Scheme-I process timelines, case dependent.",43,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,timelines,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004853,STANDARD,STD-00444,IS 1489 (Part 1),is_semantic_key,STD-1489-P1,11,IS_REFERENCE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,11,IS_number,nis,KEY_IDENTITY,CMAP,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004854,STANDARD,STD-00444,IS 1489 (Part 1),eligibility,Cement manufacturer,19,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,11,eligibility,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
ATT-0004855,STANDARD,STD-00444,IS 1489 (Part 1),application_procedure,Manakonline application → cement-factory assessment → sample testing → conformity decision → ISI licence.,105,NARRATIVE,PRODUCT_SCHEME_GUIDANCE,POPULATED,,,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,11,application_procedure,nws,PRESERVE_AS_ATTRIBUTE,FILE_OVERRIDE,https://www.bis.gov.in/product-certification/product-certification-process/,
