pair_id,file_a,sheet_a,file_b,sheet_b,columns_a,columns_b,common_columns,unique_columns_a,unique_columns_b,column_jaccard,schema_verdict,common_column_list,unique_a_list,unique_b_list,entity_jaccard_max,deep_compared,deep_compare_reason
SC-0167,17_source_conflicts.csv,17_source_conflicts,bis_gazette_notification.csv,bis_gazette_notification,14,4,0,14,4,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),id; related_is; title; unnamed_3,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0168,17_source_conflicts.csv,17_source_conflicts,bis_laboratories.csv,bis_laboratories,14,11,0,14,11,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),accreditation_validity; address; city; contact_details; lab_id; lab_name; lab_type; pin; source_url; state; tested_is_numbers,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0169,17_source_conflicts.csv,17_source_conflicts,bis_product_certification_faq (1).csv,bis_product_certification_faq (1),14,8,0,14,8,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),answer; category; faq_id; question; related_is; related_product; related_scheme; source_url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0170,17_source_conflicts.csv,17_source_conflicts,bis_product_certifications.csv,bis_product_certifications,14,9,0,14,9,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),applicability; application_procedure; document_url; fee_structure; guideline_title; inspection_testing_norm; scheme_id; scheme_name; source_url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0171,17_source_conflicts.csv,17_source_conflicts,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,14,14,0,14,14,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),address; centre_code; centre_id; centre_name; city; district; pin; recognition_status; recognition_status_raw; scope; services; source_url …(+2),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0172,17_source_conflicts.csv,17_source_conflicts,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,14,17,0,14,17,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),address; centre_code; centre_id; centre_name; centre_type; city; district; pin; recognition_status; recognition_status_raw; region; scope …(+5),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0173,17_source_conflicts.csv,17_source_conflicts,data__raw__fmcs_all_fmcs_list_raw.csv,data__raw__fmcs_all_fmcs_list_raw,14,9,0,14,9,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),cml_no_raw; name_address_raw; retrieved_at; s_no; source_url; standard_no_raw; status_raw; validity_date_raw; variety_brand_raw,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0174,17_source_conflicts.csv,17_source_conflicts,output__extraction_log.csv,output__extraction_log,14,6,1,13,5,0.0526,SCHEMA_WEAK_OVERLAP,notes,conflict_id; detected_at; entity_key; entity_type; field_name; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url; value_a …(+1),error_type; outcome; retry_count; timestamp; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0175,17_source_conflicts.csv,17_source_conflicts,output__fmcs_country_coverage.csv,output__fmcs_country_coverage,14,3,0,14,3,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),country; licence_count; manufacturer_count,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0176,17_source_conflicts.csv,17_source_conflicts,output__fmcs_is_coverage.csv,output__fmcs_is_coverage,14,3,0,14,3,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),is_number; licence_count; manufacturer_count,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0177,17_source_conflicts.csv,17_source_conflicts,output__source_inventory.csv,output__source_inventory,14,12,1,13,11,0.04,SCHEMA_WEAK_OVERLAP,notes,conflict_id; detected_at; entity_key; entity_type; field_name; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url; value_a …(+1),bytes; canonical_document_id; content_type; dedup_status; http_status; last_modified; retrieved_at; sha256; source_title; source_type; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0178,17_source_conflicts.csv,17_source_conflicts,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,14,17,0,14,17,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),air; application_requirements; competent_personnel; country; documents; eligibility; factory; fees; is_number; licence; licence_status; machinery_requirements …(+5),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0179,17_source_conflicts.csv,17_source_conflicts,output__topic19_official_documents.csv,output__topic19_official_documents,14,17,0,14,17,0.0,SCHEMA_DISJOINT,,conflict_id; detected_at; entity_key; entity_type; field_name; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url …(+2),access_status; date; document_id; document_title; document_type; download_url; effective_date; is_number; license_access_restriction; local_file; page_count; product …(+5),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0180,17_source_conflicts.csv,17_source_conflicts,output__topic20_provenance.csv,output__topic20_provenance,14,19,2,12,17,0.0645,SCHEMA_WEAK_OVERLAP,entity_type; field_name,conflict_id; detected_at; entity_key; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url; value_a; value_b,clause; confidence; document_hash; document_id; document_title; effective_date; evidence_text; field_value; page; record_id; retrieval_timestamp; section …(+5),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0181,17_source_conflicts.csv,17_source_conflicts,output__unresolved_records.csv,output__unresolved_records,14,6,2,12,4,0.1111,SCHEMA_WEAK_OVERLAP,entity_type; field_name,conflict_id; detected_at; entity_key; notes; resolution_rule; resolved_value; source_a_id; source_a_url; source_b_id; source_b_url; value_a; value_b,attempted_source_url; reason; record_id; resolution_needed,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0182,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_FAQs_Master.xlsx,BIS_FAQs_Master,12,10,1,11,9,0.0476,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,answer; category; document_reference; faq_id; question; related_is; related_product; related_qco; related_scheme,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0183,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,12,12,3,9,9,0.1429,SCHEMA_WEAK_OVERLAP,clause; source_url; test_name,acceptance_criteria; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id,capability; is_number; lab_id; product; scope_id; scope_status; scope_validity; test_method; testing_charge,0.8,YES,IS_JACCARD=0.80
SC-0184,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Mandatory_Hallmarking_Orders.xlsx,Mandatory_Hallmarking_Orders,12,14,1,11,13,0.04,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,amendment; district_phase; document_url; effective_date; exemption; fineness; geographical_applicability; mandatory_status; metal; order_id; order_number; order_title …(+1),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0185,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Notifications_Master.xlsx,BIS_Notifications_Master,12,14,1,11,13,0.04,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,date; department; document_url; effective_date; ministry; notification_id; notification_number; related_amendment; related_is; related_qco; subject; title …(+1),0.4118,YES,IS_JACCARD=0.41
SC-0186,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Product_Manuals_Master.xlsx,BIS_Product_Manuals,12,20,1,11,19,0.0323,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,document_url; grouping_guidelines; inspection_requirements; is_number; licensing_requirements; manual_id; manual_title; marking_requirements; process_requirements; product; raw_material_requirements; revision_date …(+7),0.8696,YES,IS_JACCARD=0.87
SC-0187,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Products_Details.xlsx,Products_Details,12,11,1,11,10,0.0455,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,alternate_names; category; description; keywords; product_id; product_name; related_is_numbers; related_qcos; related_schemes; subcategory,0.8696,YES,IS_JACCARD=0.87
SC-0188,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Products_Full_Information.xlsx,Products_Details,12,11,1,11,10,0.0455,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,alternate_names; category; description; keywords; product_id; product_name; related_is_numbers; related_qcos; related_schemes; subcategory,0.4265,YES,IS_JACCARD=0.43
SC-0189,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Products_Full_Information_v2.xlsx,Products_Details,12,11,1,11,10,0.0455,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,alternate_names; category; description; keywords; product_id; product_name; related_is_numbers; related_qcos; related_schemes; subcategory,0.4265,YES,IS_JACCARD=0.43
SC-0190,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,12,22,1,11,21,0.0303,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),0.8696,YES,IS_JACCARD=0.87
SC-0191,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,12,22,1,11,21,0.0303,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),0.5532,YES,IS_JACCARD=0.55
SC-0192,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,12,22,1,11,21,0.0303,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),0.0851,NO,NO_CONTENT_LINK_DETECTED
SC-0193,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,12,22,1,11,21,0.0303,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),0.2609,NO,NO_CONTENT_LINK_DETECTED
SC-0194,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,12,11,0,12,11,0.0,SCHEMA_DISJOINT,,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; source_url; test_id; test_name,amendments_extensions; effective_implementation_date; exemptions; is_number; mandatory_voluntary_status; ministry; notification_number; product; qco_order; scope; source_gazette_url,0.8696,YES,IS_JACCARD=0.87
SC-0195,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_QCO_Summary.xlsx,QCO_Summary,12,7,0,12,7,0.0,SCHEMA_DISJOINT,,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; source_url; test_id; test_name,key_scope_exclusions_amendments; ministry_department; notification_no_date; product_standard_is; qco_name_identifier; scheme_status; source_document_link,0.7826,YES,IS_JACCARD=0.78
SC-0196,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,12,14,1,11,13,0.04,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,address; city; contact_number; contact_person; district; email; lab_code; lab_id; lab_name; recognition_status; scope_url; state …(+1),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0197,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,12,13,1,11,12,0.0417,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,certification_type; is_number; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_id_code; scheme_name; scheme_type; scope,0.8696,YES,IS_JACCARD=0.87
SC-0198,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,12,14,1,11,13,0.04,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,certification_type; is_number; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0199,BIS_Combined_Testing_Master.xlsx,Combined_Testing_Master,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,12,14,1,11,13,0.04,SCHEMA_WEAK_OVERLAP,source_url,acceptance_criteria; clause; frequency; method; method_standard; parameter; remarks; required_equipment; sample_size; test_id; test_name,certification_type; is_number; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),0.0,NO,NO_CONTENT_LINK_DETECTED
